*NWB's PID Flattening factor   
NWBbar01	0.881993
NWBbar02	0.842736
NWBbar03	0.850233
NWBbar04	0.842246
NWBbar05	0.816659
NWBbar06	0.840368
NWBbar07	0.81285
NWBbar08	0.809163
NWBbar09	0.83696
NWBbar10	0.840302
NWBbar11	0.87057
NWBbar12	0.84654
NWBbar13	0.873373
NWBbar14	0.860993
NWBbar15	0.869585
NWBbar16	0.918189
NWBbar17	0.83704
NWBbar18	0.91721
NWBbar19	0.906842
NWBbar20	0.845268
NWBbar21	0.865185
NWBbar22	0.887213
NWBbar23	0.919942
NWBbar24	0.865
