*Tele	EF	EB	theta	phi
2	25	17	36.0999	-136.726
2	25	18	35.9014	-137.205
2	25	19	35.7049	-137.69
2	25	20	35.5103	-138.178
2	25	21	35.3178	-138.672
2	25	22	35.1272	-139.17
2	25	23	34.9388	-139.673
2	25	24	34.7526	-140.18
2	25	25	34.5685	-140.692
2	25	26	34.3866	-141.208
2	25	27	34.207	-141.729
2	25	28	34.0298	-142.254
2	25	29	33.8549	-142.784
2	25	30	33.6824	-143.318
2	25	31	33.5124	-143.857
2	26	0	39.4622	-128.92
2	26	1	39.2371	-129.323
2	26	2	39.0132	-129.73
2	26	3	38.7904	-130.142
2	26	4	38.5688	-130.558
2	26	5	38.3485	-130.978
2	26	6	38.1295	-131.404
2	26	7	37.9118	-131.833
2	26	8	37.6956	-132.268
2	26	9	37.4807	-132.707
2	26	10	37.2674	-133.15
2	26	11	37.0556	-133.599
2	26	12	36.8453	-134.051
2	26	13	36.6367	-134.509
2	26	14	36.4298	-134.971
2	26	15	36.2246	-135.438
2	26	16	36.0211	-135.91
2	26	17	35.8195	-136.386
2	26	18	35.6198	-136.867
2	26	19	35.422	-137.353
2	26	20	35.2261	-137.843
2	26	21	35.0322	-138.338
2	26	22	34.8405	-138.838
2	26	23	34.6508	-139.343
2	26	24	34.4632	-139.852
2	26	25	34.2779	-140.366
2	26	26	34.0948	-140.885
2	26	27	33.914	-141.408
2	26	28	33.7356	-141.936
2	26	29	33.5595	-142.468
2	26	30	33.3858	-143.005
2	26	31	33.2146	-143.546
2	27	0	39.2055	-128.564
2	27	1	38.9791	-128.967
2	27	2	38.7539	-129.374
2	27	3	38.5298	-129.786
2	27	4	38.3069	-130.203
2	27	5	38.0852	-130.624
2	27	6	37.8649	-131.05
2	27	7	37.6459	-131.48
2	27	8	37.4283	-131.915
2	27	9	37.2121	-132.354
2	27	10	36.9974	-132.799
2	27	11	36.7843	-133.248
2	27	12	36.5727	-133.701
2	27	13	36.3628	-134.16
2	27	14	36.1545	-134.623
2	27	15	35.948	-135.091
2	27	16	35.7433	-135.564
2	27	17	35.5403	-136.042
2	27	18	35.3393	-136.524
2	27	19	35.1402	-137.012
2	27	20	34.943	-137.504
2	27	21	34.7479	-138.001
2	27	22	34.5548	-138.502
2	27	23	34.3638	-139.009
2	27	24	34.175	-139.52
2	27	25	33.9884	-140.036
2	27	26	33.8041	-140.557
2	27	27	33.622	-141.082
2	27	28	33.4423	-141.613
2	27	29	33.265	-142.148
2	27	30	33.0902	-142.687
2	27	31	32.9178	-143.231
2	28	0	38.9501	-128.204
2	28	1	38.7224	-128.608
2	28	2	38.4958	-129.015
2	28	3	38.2704	-129.427
2	28	4	38.0462	-129.844
2	28	5	37.8232	-130.265
2	28	6	37.6015	-130.692
2	28	7	37.3812	-131.122
2	28	8	37.1623	-131.558
2	28	9	36.9448	-131.998
2	28	10	36.7288	-132.443
2	28	11	36.5143	-132.893
2	28	12	36.3014	-133.347
2	28	13	36.0901	-133.807
2	28	14	35.8805	-134.271
2	28	15	35.6727	-134.74
2	28	16	35.4666	-135.214
2	28	17	35.2623	-135.693
2	28	18	35.06	-136.177
2	28	19	34.8595	-136.666
2	28	20	34.6611	-137.159
2	28	21	34.4646	-137.658
2	28	22	34.2702	-138.161
2	28	23	34.078	-138.67
2	28	24	33.8879	-139.183
2	28	25	33.7	-139.701
2	28	26	33.5144	-140.224
2	28	27	33.3311	-140.752
2	28	28	33.1502	-141.285
2	28	29	32.9717	-141.822
2	28	30	32.7956	-142.364
2	28	31	32.622	-142.911
2	29	0	38.696	-127.841
2	29	1	38.467	-128.244
2	29	2	38.2391	-128.652
2	29	3	38.0124	-129.064
2	29	4	37.7868	-129.481
2	29	5	37.5625	-129.903
2	29	6	37.3395	-130.329
2	29	7	37.1178	-130.761
2	29	8	36.8976	-131.197
2	29	9	36.6787	-131.637
2	29	10	36.4614	-132.083
2	29	11	36.2455	-132.533
2	29	12	36.0313	-132.989
2	29	13	35.8187	-133.449
2	29	14	35.6078	-133.914
2	29	15	35.3986	-134.385
2	29	16	35.1912	-134.86
2	29	17	34.9856	-135.34
2	29	18	34.7819	-135.825
2	29	19	34.5801	-136.315
2	29	20	34.3803	-136.811
2	29	21	34.1826	-137.311
2	29	22	33.9869	-137.816
2	29	23	33.7934	-138.326
2	29	24	33.602	-138.841
2	29	25	33.4128	-139.362
2	29	26	33.2259	-139.887
2	29	27	33.0414	-140.417
2	29	28	32.8592	-140.952
2	29	29	32.6794	-141.492
2	29	30	32.5021	-142.037
2	29	31	32.3273	-142.586
2	30	0	38.4433	-127.475
2	30	1	38.2129	-127.878
2	30	2	37.9837	-128.285
2	30	3	37.7557	-128.698
2	30	4	37.5288	-129.115
2	30	5	37.3032	-129.537
2	30	6	37.0788	-129.963
2	30	7	36.8558	-130.395
2	30	8	36.6342	-130.831
2	30	9	36.414	-131.273
2	30	10	36.1953	-131.719
2	30	11	35.9781	-132.17
2	30	12	35.7626	-132.626
2	30	13	35.5486	-133.087
2	30	14	35.3363	-133.553
2	30	15	35.1258	-134.025
2	30	16	34.9171	-134.501
2	30	17	34.7101	-134.982
2	30	18	34.5051	-135.469
2	30	19	34.302	-135.96
2	30	20	34.1009	-136.457
2	30	21	33.9018	-136.959
2	30	22	33.7048	-137.466
2	30	23	33.5099	-137.978
2	30	24	33.3173	-138.495
2	30	25	33.1268	-139.017
2	30	26	32.9386	-139.544
2	30	27	32.7528	-140.077
2	30	28	32.5693	-140.614
2	30	29	32.3883	-141.157
2	30	30	32.2097	-141.704
2	30	31	32.0337	-142.257
2	31	0	38.1919	-127.104
2	31	1	37.9603	-127.507
2	31	2	37.7298	-127.915
2	31	3	37.5004	-128.327
2	31	4	37.2722	-128.744
2	31	5	37.0452	-129.166
2	31	6	36.8195	-129.593
2	31	7	36.5952	-130.025
2	31	8	36.3722	-130.462
2	31	9	36.1507	-130.904
2	31	10	35.9306	-131.35
2	31	11	35.7121	-131.802
2	31	12	35.4952	-132.259
2	31	13	35.2799	-132.721
2	31	14	35.0663	-133.188
2	31	15	34.8544	-133.66
2	31	16	34.6443	-134.137
2	31	17	34.436	-134.62
2	31	18	34.2296	-135.108
2	31	19	34.0252	-135.601
2	31	20	33.8227	-136.099
2	31	21	33.6223	-136.602
2	31	22	33.424	-137.111
2	31	23	33.2278	-137.624
2	31	24	33.0338	-138.143
2	31	25	32.842	-138.668
2	31	26	32.6525	-139.197
2	31	27	32.4654	-139.732
2	31	28	32.2807	-140.271
2	31	29	32.0984	-140.816
2	31	30	31.9185	-141.366
2	31	31	31.7412	-141.922
3	0	0	55.1667	-123.909
3	0	1	54.9294	-124.204
3	0	2	54.6925	-124.5
3	0	3	54.4561	-124.798
3	0	4	54.2201	-125.099
3	0	5	53.9847	-125.401
3	0	6	53.7498	-125.706
3	0	7	53.5155	-126.013
3	0	8	53.2818	-126.321
3	0	9	53.0487	-126.632
3	0	10	52.8162	-126.946
3	0	11	52.5845	-127.261
3	0	12	52.3535	-127.578
3	0	13	52.1232	-127.898
3	0	14	51.8937	-128.219
3	0	15	51.665	-128.543
3	0	16	51.4372	-128.869
3	0	17	51.2102	-129.197
3	0	18	50.9841	-129.527
3	0	19	50.759	-129.859
3	0	20	50.5348	-130.193
3	0	21	50.3116	-130.53
3	0	22	50.0894	-130.868
3	0	23	49.8682	-131.209
3	0	24	49.6482	-131.552
3	0	25	49.4292	-131.897
3	0	26	49.2114	-132.244
3	0	27	48.9948	-132.593
3	0	28	48.7793	-132.944
3	0	29	48.565	-133.297
3	0	30	48.352	-133.652
3	0	31	48.1403	-134.01
3	1	0	54.9286	-123.616
3	1	1	54.6903	-123.91
3	1	2	54.4524	-124.206
3	1	3	54.215	-124.504
3	1	4	53.9781	-124.805
3	1	5	53.7417	-125.107
3	1	6	53.5058	-125.412
3	1	7	53.2705	-125.719
3	1	8	53.0357	-126.028
3	1	9	52.8017	-126.339
3	1	10	52.5683	-126.653
3	1	11	52.3355	-126.968
3	1	12	52.1035	-127.286
3	1	13	51.8723	-127.605
3	1	14	51.6418	-127.927
3	1	15	51.4122	-128.251
3	1	16	51.1833	-128.578
3	1	17	50.9554	-128.906
3	1	18	50.7284	-129.236
3	1	19	50.5023	-129.569
3	1	20	50.2771	-129.904
3	1	21	50.053	-130.241
3	1	22	49.8299	-130.58
3	1	23	49.6078	-130.921
3	1	24	49.3868	-131.265
3	1	25	49.1669	-131.61
3	1	26	48.9482	-131.958
3	1	27	48.7306	-132.308
3	1	28	48.5143	-132.66
3	1	29	48.2991	-133.014
3	1	30	48.0852	-133.37
3	1	31	47.8726	-133.728
3	2	0	54.691	-123.32
3	2	1	54.4517	-123.614
3	2	2	54.2128	-123.91
3	2	3	53.9744	-124.208
3	2	4	53.7365	-124.509
3	2	5	53.4991	-124.812
3	2	6	53.2622	-125.116
3	2	7	53.0259	-125.423
3	2	8	52.7902	-125.733
3	2	9	52.5551	-126.044
3	2	10	52.3207	-126.357
3	2	11	52.087	-126.673
3	2	12	51.854	-126.991
3	2	13	51.6218	-127.311
3	2	14	51.3904	-127.633
3	2	15	51.1598	-127.958
3	2	16	50.93	-128.284
3	2	17	50.7011	-128.613
3	2	18	50.4731	-128.944
3	2	19	50.246	-129.277
3	2	20	50.0199	-129.612
3	2	21	49.7949	-129.95
3	2	22	49.5708	-130.289
3	2	23	49.3478	-130.631
3	2	24	49.1259	-130.975
3	2	25	48.9051	-131.322
3	2	26	48.6854	-131.67
3	2	27	48.4669	-132.02
3	2	28	48.2496	-132.373
3	2	29	48.0336	-132.728
3	2	30	47.8188	-133.085
3	2	31	47.6053	-133.444
3	3	0	54.4539	-123.022
3	3	1	54.2136	-123.316
3	3	2	53.9737	-123.612
3	3	3	53.7343	-123.91
3	3	4	53.4954	-124.211
3	3	5	53.257	-124.514
3	3	6	53.0191	-124.819
3	3	7	52.7818	-125.126
3	3	8	52.5451	-125.435
3	3	9	52.3091	-125.746
3	3	10	52.0737	-126.06
3	3	11	51.839	-126.376
3	3	12	51.6051	-126.694
3	3	13	51.3719	-127.014
3	3	14	51.1394	-127.337
3	3	15	50.9078	-127.661
3	3	16	50.6771	-127.988
3	3	17	50.4472	-128.317
3	3	18	50.2183	-128.649
3	3	19	49.9903	-128.982
3	3	20	49.7632	-129.318
3	3	21	49.5372	-129.656
3	3	22	49.3122	-129.996
3	3	23	49.0882	-130.339
3	3	24	48.8654	-130.683
3	3	25	48.6437	-131.03
3	3	26	48.4231	-131.379
3	3	27	48.2037	-131.73
3	3	28	47.9855	-132.084
3	3	29	47.7685	-132.439
3	3	30	47.5529	-132.797
3	3	31	47.3385	-133.157
3	4	0	54.2172	-122.722
3	4	1	53.976	-123.016
3	4	2	53.7351	-123.312
3	4	3	53.4947	-123.61
3	4	4	53.2548	-123.911
3	4	5	53.0154	-124.213
3	4	6	52.7765	-124.518
3	4	7	52.5383	-124.825
3	4	8	52.3006	-125.135
3	4	9	52.0636	-125.446
3	4	10	51.8272	-125.76
3	4	11	51.5915	-126.076
3	4	12	51.3566	-126.394
3	4	13	51.1224	-126.715
3	4	14	50.889	-127.038
3	4	15	50.6564	-127.363
3	4	16	50.4247	-127.69
3	4	17	50.1939	-128.019
3	4	18	49.964	-128.351
3	4	19	49.735	-128.685
3	4	20	49.507	-129.021
3	4	21	49.28	-129.36
3	4	22	49.0541	-129.7
3	4	23	48.8292	-130.043
3	4	24	48.6054	-130.389
3	4	25	48.3827	-130.736
3	4	26	48.1612	-131.086
3	4	27	47.9409	-131.438
3	4	28	47.7218	-131.792
3	4	29	47.5039	-132.148
3	4	30	47.2874	-132.507
3	4	31	47.0721	-132.867
3	5	0	53.9812	-122.42
3	5	1	53.7389	-122.714
3	5	2	53.497	-123.01
3	5	3	53.2556	-123.308
3	5	4	53.0147	-123.608
3	5	5	52.7744	-123.911
3	5	6	52.5345	-124.216
3	5	7	52.2952	-124.523
3	5	8	52.0566	-124.833
3	5	9	51.8186	-125.144
3	5	10	51.5812	-125.458
3	5	11	51.3446	-125.774
3	5	12	51.1086	-126.093
3	5	13	50.8735	-126.413
3	5	14	50.6391	-126.736
3	5	15	50.4056	-127.062
3	5	16	50.1729	-127.389
3	5	17	49.9411	-127.719
3	5	18	49.7102	-128.051
3	5	19	49.4803	-128.385
3	5	20	49.2513	-128.722
3	5	21	49.0234	-129.061
3	5	22	48.7965	-129.402
3	5	23	48.5707	-129.745
3	5	24	48.3459	-130.091
3	5	25	48.1223	-130.439
3	5	26	47.8999	-130.79
3	5	27	47.6786	-131.142
3	5	28	47.4586	-131.497
3	5	29	47.2399	-131.854
3	5	30	47.0224	-132.213
3	5	31	46.8062	-132.575
3	6	0	53.7456	-122.116
3	6	1	53.5024	-122.409
3	6	2	53.2595	-122.705
3	6	3	53.0172	-123.003
3	6	4	52.7753	-123.304
3	6	5	52.5339	-123.607
3	6	6	52.2931	-123.911
3	6	7	52.0528	-124.219
3	6	8	51.8132	-124.528
3	6	9	51.5742	-124.84
3	6	10	51.3358	-125.154
3	6	11	51.0982	-125.47
3	6	12	50.8613	-125.789
3	6	13	50.6252	-126.109
3	6	14	50.3898	-126.433
3	6	15	50.1553	-126.758
3	6	16	49.9216	-127.086
3	6	17	49.6889	-127.416
3	6	18	49.457	-127.748
3	6	19	49.2261	-128.083
3	6	20	48.9962	-128.42
3	6	21	48.7673	-128.759
3	6	22	48.5395	-129.101
3	6	23	48.3127	-129.445
3	6	24	48.087	-129.791
3	6	25	47.8625	-130.14
3	6	26	47.6391	-130.491
3	6	27	47.4169	-130.844
3	6	28	47.196	-131.2
3	6	29	46.9763	-131.557
3	6	30	46.7579	-131.917
3	6	31	46.5408	-132.28
3	7	0	53.5107	-121.809
3	7	1	53.2665	-122.103
3	7	2	53.0227	-122.399
3	7	3	52.7793	-122.697
3	7	4	52.5364	-122.997
3	7	5	52.294	-123.3
3	7	6	52.0522	-123.605
3	7	7	51.811	-123.912
3	7	8	51.5704	-124.221
3	7	9	51.3304	-124.533
3	7	10	51.091	-124.847
3	7	11	50.8524	-125.163
3	7	12	50.6145	-125.482
3	7	13	50.3774	-125.803
3	7	14	50.1411	-126.126
3	7	15	49.9056	-126.452
3	7	16	49.671	-126.78
3	7	17	49.4373	-127.11
3	7	18	49.2044	-127.443
3	7	19	48.9726	-127.778
3	7	20	48.7417	-128.116
3	7	21	48.5119	-128.455
3	7	22	48.283	-128.797
3	7	23	48.0553	-129.142
3	7	24	47.8287	-129.489
3	7	25	47.6032	-129.838
3	7	26	47.3789	-130.189
3	7	27	47.1558	-130.543
3	7	28	46.934	-130.899
3	7	29	46.7134	-131.258
3	7	30	46.494	-131.619
3	7	31	46.2761	-131.982
3	8	0	53.2764	-121.501
3	8	1	53.0312	-121.795
3	8	2	52.7864	-122.09
3	8	3	52.5421	-122.388
3	8	4	52.2982	-122.688
3	8	5	52.0548	-122.991
3	8	6	51.812	-123.296
3	8	7	51.5698	-123.603
3	8	8	51.3282	-123.912
3	8	9	51.0872	-124.224
3	8	10	50.8469	-124.538
3	8	11	50.6073	-124.854
3	8	12	50.3684	-125.173
3	8	13	50.1304	-125.494
3	8	14	49.8931	-125.818
3	8	15	49.6566	-126.144
3	8	16	49.421	-126.472
3	8	17	49.1863	-126.802
3	8	18	48.9525	-127.135
3	8	19	48.7197	-127.471
3	8	20	48.4878	-127.809
3	8	21	48.257	-128.149
3	8	22	48.0273	-128.491
3	8	23	47.7986	-128.836
3	8	24	47.571	-129.183
3	8	25	47.3446	-129.533
3	8	26	47.1194	-129.885
3	8	27	46.8953	-130.239
3	8	28	46.6725	-130.596
3	8	29	46.451	-130.955
3	8	30	46.2308	-131.317
3	8	31	46.0119	-131.681
3	9	0	53.0428	-121.191
3	9	1	52.7966	-121.484
3	9	2	52.5508	-121.78
3	9	3	52.3055	-122.077
3	9	4	52.0606	-122.377
3	9	5	51.8163	-122.68
3	9	6	51.5725	-122.984
3	9	7	51.3293	-123.291
3	9	8	51.0867	-123.601
3	9	9	50.8447	-123.913
3	9	10	50.6034	-124.227
3	9	11	50.3629	-124.543
3	9	12	50.123	-124.862
3	9	13	49.8839	-125.183
3	9	14	49.6457	-125.507
3	9	15	49.4082	-125.833
3	9	16	49.1717	-126.161
3	9	17	48.936	-126.492
3	9	18	48.7012	-126.825
3	9	19	48.4674	-127.161
3	9	20	48.2346	-127.499
3	9	21	48.0029	-127.839
3	9	22	47.7721	-128.182
3	9	23	47.5425	-128.528
3	9	24	47.314	-128.875
3	9	25	47.0866	-129.225
3	9	26	46.8604	-129.578
3	9	27	46.6355	-129.933
3	9	28	46.4117	-130.29
3	9	29	46.1893	-130.65
3	9	30	45.9681	-131.012
3	9	31	45.7483	-131.377
3	10	0	52.8099	-120.879
3	10	1	52.5627	-121.171
3	10	2	52.3159	-121.467
3	10	3	52.0696	-121.764
3	10	4	51.8238	-122.064
3	10	5	51.5784	-122.366
3	10	6	51.3337	-122.671
3	10	7	51.0895	-122.978
3	10	8	50.8459	-123.287
3	10	9	50.603	-123.599
3	10	10	50.3607	-123.913
3	10	11	50.1191	-124.229
3	10	12	49.8783	-124.548
3	10	13	49.6383	-124.87
3	10	14	49.399	-125.193
3	10	15	49.1606	-125.519
3	10	16	48.923	-125.848
3	10	17	48.6864	-126.179
3	10	18	48.4507	-126.512
3	10	19	48.2159	-126.848
3	10	20	47.9821	-127.187
3	10	21	47.7494	-127.527
3	10	22	47.5177	-127.871
3	10	23	47.2871	-128.216
3	10	24	47.0577	-128.565
3	10	25	46.8293	-128.915
3	10	26	46.6022	-129.268
3	10	27	46.3763	-129.624
3	10	28	46.1516	-129.982
3	10	29	45.9283	-130.342
3	10	30	45.7062	-130.705
3	10	31	45.4855	-131.07
3	11	0	52.5777	-120.564
3	11	1	52.3295	-120.857
3	11	2	52.0817	-121.152
3	11	3	51.8344	-121.449
3	11	4	51.5876	-121.749
3	11	5	51.3413	-122.051
3	11	6	51.0956	-122.355
3	11	7	50.8504	-122.662
3	11	8	50.6058	-122.971
3	11	9	50.3619	-123.283
3	11	10	50.1187	-123.597
3	11	11	49.8761	-123.913
3	11	12	49.6343	-124.232
3	11	13	49.3933	-124.554
3	11	14	49.1531	-124.877
3	11	15	48.9137	-125.204
3	11	16	48.6751	-125.532
3	11	17	48.4375	-125.863
3	11	18	48.2008	-126.197
3	11	19	47.9651	-126.533
3	11	20	47.7304	-126.872
3	11	21	47.4967	-127.213
3	11	22	47.264	-127.556
3	11	23	47.0325	-127.903
3	11	24	46.8021	-128.251
3	11	25	46.5728	-128.602
3	11	26	46.3447	-128.956
3	11	27	46.1179	-129.312
3	11	28	45.8923	-129.67
3	11	29	45.6679	-130.031
3	11	30	45.4449	-130.395
3	11	31	45.2233	-130.761
3	12	0	52.3462	-120.248
3	12	1	52.097	-120.54
3	12	2	51.8483	-120.835
3	12	3	51.6	-121.132
3	12	4	51.3523	-121.431
3	12	5	51.105	-121.733
3	12	6	50.8582	-122.037
3	12	7	50.6121	-122.344
3	12	8	50.3665	-122.653
3	12	9	50.1216	-122.964
3	12	10	49.8774	-123.278
3	12	11	49.6339	-123.595
3	12	12	49.3911	-123.914
3	12	13	49.1491	-124.235
3	12	14	48.9079	-124.559
3	12	15	48.6675	-124.885
3	12	16	48.428	-125.214
3	12	17	48.1894	-125.545
3	12	18	47.9518	-125.879
3	12	19	47.7151	-126.215
3	12	20	47.4794	-126.554
3	12	21	47.2447	-126.896
3	12	22	47.0111	-127.239
3	12	23	46.7786	-127.586
3	12	24	46.5472	-127.935
3	12	25	46.317	-128.286
3	12	26	46.088	-128.64
3	12	27	45.8602	-128.997
3	12	28	45.6336	-129.356
3	12	29	45.4084	-129.718
3	12	30	45.1844	-130.082
3	12	31	44.9619	-130.448
3	13	0	52.1155	-119.929
3	13	1	51.8654	-120.221
3	13	2	51.6157	-120.515
3	13	3	51.3664	-120.812
3	13	4	51.1177	-121.111
3	13	5	50.8694	-121.413
3	13	6	50.6217	-121.717
3	13	7	50.3746	-122.024
3	13	8	50.1281	-122.332
3	13	9	49.8822	-122.644
3	13	10	49.637	-122.958
3	13	11	49.3925	-123.274
3	13	12	49.1487	-123.593
3	13	13	48.9057	-123.914
3	13	14	48.6635	-124.238
3	13	15	48.4222	-124.564
3	13	16	48.1817	-124.893
3	13	17	47.9421	-125.225
3	13	18	47.7035	-125.559
3	13	19	47.4658	-125.895
3	13	20	47.2292	-126.234
3	13	21	46.9935	-126.576
3	13	22	46.759	-126.92
3	13	23	46.5255	-127.267
3	13	24	46.2932	-127.616
3	13	25	46.062	-127.968
3	13	26	45.832	-128.322
3	13	27	45.6033	-128.679
3	13	28	45.3758	-129.039
3	13	29	45.1496	-129.401
3	13	30	44.9247	-129.766
3	13	31	44.7012	-130.133
3	14	0	51.8856	-119.608
3	14	1	51.6345	-119.9
3	14	2	51.3839	-120.194
3	14	3	51.1336	-120.491
3	14	4	50.8839	-120.789
3	14	5	50.6347	-121.091
3	14	6	50.386	-121.395
3	14	7	50.1379	-121.701
3	14	8	49.8904	-122.01
3	14	9	49.6435	-122.321
3	14	10	49.3974	-122.634
3	14	11	49.1519	-122.951
3	14	12	48.9071	-123.269
3	14	13	48.6632	-123.591
3	14	14	48.42	-123.915
3	14	15	48.1777	-124.241
3	14	16	47.9362	-124.57
3	14	17	47.6957	-124.901
3	14	18	47.4561	-125.235
3	14	19	47.2174	-125.572
3	14	20	46.9798	-125.911
3	14	21	46.7432	-126.253
3	14	22	46.5077	-126.597
3	14	23	46.2733	-126.944
3	14	24	46.04	-127.294
3	14	25	45.8078	-127.646
3	14	26	45.5769	-128.001
3	14	27	45.3472	-128.358
3	14	28	45.1188	-128.719
3	14	29	44.8916	-129.081
3	14	30	44.6658	-129.447
3	14	31	44.4414	-129.814
3	15	0	51.6565	-119.285
3	15	1	51.4045	-119.577
3	15	2	51.1529	-119.87
3	15	3	50.9017	-120.167
3	15	4	50.651	-120.465
3	15	5	50.4008	-120.766
3	15	6	50.1511	-121.07
3	15	7	49.9021	-121.376
3	15	8	49.6536	-121.684
3	15	9	49.4058	-121.995
3	15	10	49.1586	-122.309
3	15	11	48.9121	-122.625
3	15	12	48.6664	-122.944
3	15	13	48.4215	-123.265
3	15	14	48.1774	-123.589
3	15	15	47.9341	-123.915
3	15	16	47.6916	-124.244
3	15	17	47.4501	-124.575
3	15	18	47.2095	-124.91
3	15	19	46.9699	-125.246
3	15	20	46.7313	-125.586
3	15	21	46.4938	-125.928
3	15	22	46.2573	-126.272
3	15	23	46.0219	-126.619
3	15	24	45.7876	-126.969
3	15	25	45.5545	-127.322
3	15	26	45.3226	-127.677
3	15	27	45.092	-128.035
3	15	28	44.8626	-128.395
3	15	29	44.6345	-128.759
3	15	30	44.4078	-129.124
3	15	31	44.1824	-129.493
3	16	0	51.4284	-118.961
3	16	1	51.1754	-119.252
3	16	2	50.9228	-119.545
3	16	3	50.6706	-119.841
3	16	4	50.4189	-120.139
3	16	5	50.1678	-120.44
3	16	6	49.9172	-120.743
3	16	7	49.6671	-121.049
3	16	8	49.4177	-121.357
3	16	9	49.1689	-121.668
3	16	10	48.9207	-121.981
3	16	11	48.6733	-122.297
3	16	12	48.4266	-122.615
3	16	13	48.1807	-122.936
3	16	14	47.9356	-123.26
3	16	15	47.6913	-123.586
3	16	16	47.4479	-123.915
3	16	17	47.2055	-124.247
3	16	18	46.9639	-124.581
3	16	19	46.7233	-124.918
3	16	20	46.4837	-125.257
3	16	21	46.2452	-125.599
3	16	22	46.0077	-125.944
3	16	23	45.7714	-126.292
3	16	24	45.5362	-126.642
3	16	25	45.3021	-126.995
3	16	26	45.0693	-127.35
3	16	27	44.8377	-127.709
3	16	28	44.6073	-128.069
3	16	29	44.3783	-128.433
3	16	30	44.1506	-128.799
3	16	31	43.9243	-129.168
3	17	0	51.2011	-118.634
3	17	1	50.9471	-118.924
3	17	2	50.6936	-119.217
3	17	3	50.4404	-119.512
3	17	4	50.1878	-119.81
3	17	5	49.9357	-120.111
3	17	6	49.6841	-120.414
3	17	7	49.4331	-120.719
3	17	8	49.1827	-121.027
3	17	9	48.9329	-121.338
3	17	10	48.6838	-121.651
3	17	11	48.4354	-121.966
3	17	12	48.1878	-122.285
3	17	13	47.9409	-122.606
3	17	14	47.6948	-122.929
3	17	15	47.4496	-123.255
3	17	16	47.2052	-123.584
3	17	17	46.9617	-123.916
3	17	18	46.7192	-124.25
3	17	19	46.4776	-124.587
3	17	20	46.2371	-124.926
3	17	21	45.9976	-125.269
3	17	22	45.7592	-125.614
3	17	23	45.5218	-125.961
3	17	24	45.2856	-126.312
3	17	25	45.0506	-126.665
3	17	26	44.8168	-127.021
3	17	27	44.5843	-127.379
3	17	28	44.353	-127.74
3	17	29	44.123	-128.104
3	17	30	43.8943	-128.471
3	17	31	43.6671	-128.841
3	18	0	50.9747	-118.305
3	18	1	50.7198	-118.595
3	18	2	50.4653	-118.887
3	18	3	50.2112	-119.182
3	18	4	49.9576	-119.48
3	18	5	49.7045	-119.78
3	18	6	49.452	-120.082
3	18	7	49.2	-120.387
3	18	8	48.9486	-120.695
3	18	9	48.6979	-121.005
3	18	10	48.4478	-121.318
3	18	11	48.1985	-121.633
3	18	12	47.9499	-121.952
3	18	13	47.702	-122.272
3	18	14	47.4549	-122.596
3	18	15	47.2087	-122.922
3	18	16	46.9634	-123.251
3	18	17	46.719	-123.582
3	18	18	46.4755	-123.916
3	18	19	46.2329	-124.253
3	18	20	45.9914	-124.593
3	18	21	45.7509	-124.935
3	18	22	45.5115	-125.28
3	18	23	45.2733	-125.628
3	18	24	45.0361	-125.978
3	18	25	44.8001	-126.332
3	18	26	44.5654	-126.688
3	18	27	44.3318	-127.047
3	18	28	44.0996	-127.408
3	18	29	43.8687	-127.773
3	18	30	43.6391	-128.14
3	18	31	43.4108	-128.51
3	19	0	50.7493	-117.974
3	19	1	50.4934	-118.263
3	19	2	50.238	-118.555
3	19	3	49.983	-118.85
3	19	4	49.7284	-119.147
3	19	5	49.4744	-119.446
3	19	6	49.2209	-119.748
3	19	7	48.9679	-120.053
3	19	8	48.7156	-120.36
3	19	9	48.4639	-120.67
3	19	10	48.2129	-120.983
3	19	11	47.9625	-121.298
3	19	12	47.7129	-121.616
3	19	13	47.4641	-121.936
3	19	14	47.2161	-122.26
3	19	15	46.9689	-122.586
3	19	16	46.7226	-122.914
3	19	17	46.4772	-123.246
3	19	18	46.2327	-123.58
3	19	19	45.9892	-123.917
3	19	20	45.7468	-124.256
3	19	21	45.5053	-124.599
3	19	22	45.2649	-124.944
3	19	23	45.0257	-125.292
3	19	24	44.7876	-125.642
3	19	25	44.5506	-125.996
3	19	26	44.3149	-126.352
3	19	27	44.0804	-126.712
3	19	28	43.8472	-127.074
3	19	29	43.6153	-127.438
3	19	30	43.3848	-127.806
3	19	31	43.1556	-128.176
3	20	0	50.5249	-117.64
3	20	1	50.2681	-117.929
3	20	2	50.0117	-118.221
3	20	3	49.7557	-118.515
3	20	4	49.5002	-118.811
3	20	5	49.2452	-119.111
3	20	6	48.9907	-119.412
3	20	7	48.7369	-119.717
3	20	8	48.4836	-120.024
3	20	9	48.2309	-120.333
3	20	10	47.9789	-120.645
3	20	11	47.7276	-120.96
3	20	12	47.4771	-121.278
3	20	13	47.2273	-121.598
3	20	14	46.9783	-121.921
3	20	15	46.7301	-122.247
3	20	16	46.4828	-122.575
3	20	17	46.2365	-122.907
3	20	18	45.991	-123.241
3	20	19	45.7466	-123.577
3	20	20	45.5031	-123.917
3	20	21	45.2607	-124.259
3	20	22	45.0194	-124.605
3	20	23	44.7791	-124.953
3	20	24	44.5401	-125.304
3	20	25	44.3022	-125.657
3	20	26	44.0655	-126.014
3	20	27	43.83	-126.373
3	20	28	43.5958	-126.736
3	20	29	43.363	-127.101
3	20	30	43.1315	-127.469
3	20	31	42.9014	-127.84
