*tel crystal Point_Num Voltage Channel
0 3  3 0.028 47.723
0 3  4 0.037 54.852
0 3  5 0.046 62.103
0 3  6 0.055 68.177
0 3  7 0.064 75.138
0 3  8 0.073 82.344
0 3  9 0.082 89.288
0 3  10 0.091 96.33
0 3  11 0.149 141.6
0 3  12 0.198 181.4
0 3  13 0.247 220.3
0 3  14 0.296 260.2
0 3  15 0.345 299
0 3  16 0.394 337.7
0 3  17 0.443 377.5
0 3  18 0.492 416.1
0 3  19 0.541 455.8
0 3  20 0.59 494.6
0 3  21 0.639 534.1
0 3  22 0.688 573
0 3  23 0.737 611.6
0 3  24 0.786 651.4
0 3  25 0.835 690.1
0 3  26 0.884 729.6
0 3  27 0.933 768
0 3  28 0.982 806.2
0 3  29 1.031 845.4
0 3  30 1.08 883
0 3  31 1.129 921.5
0 3  32 1.178 958.5
0 3  33 1.227 996.1
0 3  34 1.276 1032.4
0 3  35 1.325 1068.1
0 3  36 1.374 1104.8
0 3  37 1.423 1140
0 3  38 1.472 1175.9
0 3  39 1.521 1210.7
0 3  40 1.57 1246
0 3  41 1.619 1280.3
0 3  42 1.668 1315.3
0 3  43 1.717 1349.2
0 3  44 1.766 1384
0 3  45 1.815 1417.6
0 3  46 1.864 1452.1
0 3  47 1.913 1485.5
0 3  48 1.962 1520
0 3  49 2.011 1553.2
0 3  50 2.06 1587.5
0 3  51 2.109 1620.7
0 3  52 2.158 1654.8
0 3  53 2.207 1688.1
0 3  54 2.256 1722.2
0 3  55 2.305 1755.1
0 3  56 2.354 1789.2
0 3  57 2.403 1822.2
0 3  58 2.452 1856.1
0 3  59 2.501 1889
0 3  60 2.55 1922.9
0 3  61 2.599 1955.7
0 3  62 2.648 1989.5
0 3  63 2.697 2022.3
0 3  64 2.746 2056.1
0 3  65 2.795 2088.9
0 3  66 2.844 2122.7
0 3  67 2.893 2155.5
0 3  68 2.942 2189.4
0 3  69 2.991 2222.2
0 3  70 3.04 2256
0 3  71 3.089 2288.6
0 3  72 3.138 2322.3
0 3  73 3.187 2355
0 3  74 3.236 2388.6
0 3  75 3.285 2421.2
0 3  76 3.334 2454.8
0 3  77 3.383 2487.4
0 3  78 3.432 2521.1
0 3  79 3.481 2553.6
0 3  80 3.53 2587.3
0 3  81 3.579 2619.9
0 3  82 3.628 2653.5
0 3  83 3.677 2686.2
0 3  84 3.726 2719.7
0 3  85 3.775 2752.2
0 3  86 3.824 2785.8
0 3  87 3.873 2818.3
0 3  88 3.922 2851.8
0 3  89 3.971 2884.3
0 3  90 4.02 2917.8
0 3  91 4.069 2950.2
0 3  92 4.118 2983.7
0 3  93 4.167 3016.1
0 3  94 4.216 3049.5
0 3  95 4.265 3081.9
0 3  96 4.314 3115.6
0 3  97 4.363 3148
0 3  98 4.412 3181.4
0 3  99 4.461 3213.8
0 3  100 4.51 3247.3
0 3  101 4.559 3279.6
0 3  102 4.608 3313
0 3  103 4.657 3345.3
0 3  104 4.706 3378.8
0 3  105 4.755 3411
0 3  106 4.804 3444.3
0 3  107 4.853 3476.5
0 3  108 4.902 3509.9
1 0  1 0.01 91.718
1 0  2 0.019 99.228
1 0  3 0.028 106.426
1 0  4 0.037 113.597
1 0  5 0.046 121.188
1 0  6 0.055 128.755
1 0  7 0.064 135.144
1 0  8 0.073 142.856
1 0  9 0.082 150.465
1 0  10 0.091 158.228
1 0  11 0.1 166.1
1 0  12 0.149 207.9
1 0  13 0.198 250.7
1 0  14 0.247 292.3
1 0  15 0.296 334.4
1 0  16 0.345 376.2
1 0  17 0.394 417.8
1 0  18 0.443 460.3
1 0  19 0.492 501.6
1 0  20 0.541 543
1 0  21 0.59 585.5
1 0  22 0.639 626.8
1 0  23 0.688 668.5
1 0  24 0.737 710.7
1 0  25 0.786 752.1
1 0  26 0.835 794.5
1 0  27 0.884 835.6
1 0  28 0.933 876.6
1 0  29 0.982 918.5
1 0  30 1.031 959.1
1 0  31 1.08 1000.3
1 0  32 1.129 1040.5
1 0  33 1.178 1080
1 0  34 1.227 1120.1
1 0  35 1.276 1158.9
1 0  36 1.325 1198.2
1 0  37 1.374 1236.2
1 0  38 1.423 1273.8
1 0  39 1.472 1312.1
1 0  40 1.521 1349.2
1 0  41 1.57 1386.9
1 0  42 1.619 1423.6
1 0  43 1.668 1460.9
1 0  44 1.717 1497.2
1 0  45 1.766 1534
1 0  46 1.815 1570.2
1 0  47 1.864 1606.2
1 0  48 1.913 1643.1
1 0  49 1.962 1678.7
1 0  50 2.011 1715.3
1 0  51 2.06 1750.9
1 0  52 2.109 1787.5
1 0  53 2.158 1822.7
1 0  54 2.207 1859.4
1 0  55 2.256 1894.8
1 0  56 2.305 1931.1
1 0  57 2.354 1966.5
1 0  58 2.403 2002.3
1 0  59 2.452 2038
1 0  60 2.501 2073.1
1 0  61 2.55 2109.4
1 0  62 2.599 2144.7
1 0  63 2.648 2180.8
1 0  64 2.697 2216
1 0  65 2.746 2252.2
1 0  66 2.795 2287.3
1 0  67 2.844 2323.5
1 0  68 2.893 2358.6
1 0  69 2.942 2394.8
1 0  70 2.991 2429.8
1 0  71 3.04 2465.5
1 0  72 3.089 2500.7
1 0  73 3.138 2535.8
1 0  74 3.187 2572
1 0  75 3.236 2606.9
1 0  76 3.285 2642.8
1 0  77 3.334 2677.8
1 0  78 3.383 2714.1
1 0  79 3.432 2748.9
1 0  80 3.481 2784.9
1 0  81 3.53 2819.9
1 0  82 3.579 2856
1 0  83 3.628 2890.8
1 0  84 3.677 2926.8
1 0  85 3.726 2961.5
1 0  86 3.775 2997.5
1 0  87 3.824 3032.4
1 0  88 3.873 3067.7
1 0  89 3.922 3103.2
1 0  90 3.971 3138.2
1 0  91 4.02 3174
1 0  92 4.069 3208.7
1 0  93 4.118 3244.5
1 0  94 4.167 3279.5
1 0  95 4.216 3315.3
1 0  96 4.265 3350
1 0  97 4.314 3386.1
1 0  98 4.363 3420.9
1 0  99 4.412 3456.7
1 0  100 4.461 3491.4
1 0  101 4.51 3527
1 0  102 4.559 3562
1 0  103 4.608 3597.9
1 0  104 4.657 3632.5
1 0  105 4.706 3667.7
1 0  106 4.755 3702.9
1 0  107 4.804 3737.6
1 0  108 4.853 3772.9
1 0  109 4.902 3807.3
1 1  1 0.01 77.53
1 1  2 0.019 85.231
1 1  3 0.028 92.725
1 1  4 0.037 100.016
1 1  5 0.046 107.734
1 1  6 0.055 115.264
1 1  7 0.064 122.846
1 1  8 0.073 130.525
1 1  9 0.082 137.176
1 1  10 0.091 144.855
1 1  11 0.1 152.8
1 1  12 0.149 195.7
1 1  13 0.198 237.5
1 1  14 0.247 279.3
1 1  15 0.296 322.1
1 1  16 0.345 363.8
1 1  17 0.394 405.5
1 1  18 0.443 448.3
1 1  19 0.492 489.9
1 1  20 0.541 532.5
1 1  21 0.59 574.2
1 1  22 0.639 615.8
1 1  23 0.688 658.6
1 1  24 0.737 700.2
1 1  25 0.786 741.9
1 1  26 0.835 784.5
1 1  27 0.884 825.9
1 1  28 0.933 867.7
1 1  29 0.982 909.4
1 1  30 1.031 950.3
1 1  31 1.08 992
1 1  32 1.129 1032.4
1 1  33 1.178 1072.1
1 1  34 1.227 1112.6
1 1  35 1.276 1151.7
1 1  36 1.325 1191.2
1 1  37 1.374 1229.6
1 1  38 1.423 1267.8
1 1  39 1.472 1306.1
1 1  40 1.521 1343.4
1 1  41 1.57 1381.5
1 1  42 1.619 1418.3
1 1  43 1.668 1456
1 1  44 1.717 1492.5
1 1  45 1.766 1529.8
1 1  46 1.815 1566.1
1 1  47 1.864 1602.2
1 1  48 1.913 1639.3
1 1  49 1.962 1675.3
1 1  50 2.011 1712.1
1 1  51 2.06 1748
1 1  52 2.109 1784.8
1 1  53 2.158 1820.3
1 1  54 2.207 1857.2
1 1  55 2.256 1892.7
1 1  56 2.305 1929.3
1 1  57 2.354 1964.9
1 1  58 2.403 2000.8
1 1  59 2.452 2036.9
1 1  60 2.501 2072.4
1 1  61 2.55 2108.8
1 1  62 2.599 2144.3
1 1  63 2.648 2180.7
1 1  64 2.697 2216
1 1  65 2.746 2252.4
1 1  66 2.795 2287.9
1 1  67 2.844 2324.1
1 1  68 2.893 2359.5
1 1  69 2.942 2395.9
1 1  70 2.991 2431.2
1 1  71 3.04 2467.2
1 1  72 3.089 2502.6
1 1  73 3.138 2537.9
1 1  74 3.187 2574.1
1 1  75 3.236 2609.2
1 1  76 3.285 2645.5
1 1  77 3.334 2680.6
1 1  78 3.383 2716.8
1 1  79 3.432 2752.1
1 1  80 3.481 2788.3
1 1  81 3.53 2823.4
1 1  82 3.579 2859.5
1 1  83 3.628 2894.8
1 1  84 3.677 2931
1 1  85 3.726 2966
1 1  86 3.775 3001
1 1  87 3.824 3037.2
1 1  88 3.873 3072.2
1 1  89 3.922 3108.3
1 1  90 3.971 3143.5
1 1  91 4.02 3179.5
1 1  92 4.069 3214.5
1 1  93 4.118 3250.6
1 1  94 4.167 3285.7
1 1  95 4.216 3321.7
1 1  96 4.265 3356.7
1 1  97 4.314 3392.9
1 1  98 4.363 3427.8
1 1  99 4.412 3463.8
1 1  100 4.461 3498.7
1 1  101 4.51 3533.8
1 1  102 4.559 3569.7
1 1  103 4.608 3604.6
1 1  104 4.657 3640.5
1 1  105 4.706 3675.5
1 1  106 4.755 3711.3
1 1  107 4.804 3745.9
1 1  108 4.853 3781.2
1 1  109 4.902 3815.2
1 2  1 0.01 65.515
1 2  2 0.019 71.753
1 2  3 0.028 78.988
1 2  4 0.037 86.031
1 2  5 0.046 93.363
1 2  6 0.055 100.626
1 2  7 0.064 107.774
1 2  8 0.073 115.24
1 2  9 0.082 122.48
1 2  10 0.091 129.742
1 2  11 0.1 136.2
1 2  12 0.149 176.9
1 2  13 0.198 216.9
1 2  14 0.247 258
1 2  15 0.296 298
1 2  16 0.345 338
1 2  17 0.394 378.9
1 2  18 0.443 418.8
1 2  19 0.492 459.6
1 2  20 0.541 499.5
1 2  21 0.59 539.2
1 2  22 0.639 580
1 2  23 0.688 619.9
1 2  24 0.737 660.8
1 2  25 0.786 700.6
1 2  26 0.835 740.5
1 2  27 0.884 781
1 2  28 0.933 820.6
1 2  29 0.982 860.8
1 2  30 1.031 899.9
1 2  31 1.08 938.7
1 2  32 1.129 978.2
1 2  33 1.178 1016.2
1 2  34 1.227 1054.8
1 2  35 1.276 1092.1
1 2  36 1.325 1129.9
1 2  37 1.374 1166.6
1 2  38 1.423 1202.7
1 2  39 1.472 1239.6
1 2  40 1.521 1275.3
1 2  41 1.57 1311.7
1 2  42 1.619 1346.8
1 2  43 1.668 1383
1 2  44 1.717 1417.7
1 2  45 1.766 1453.4
1 2  46 1.815 1487.9
1 2  47 1.864 1523.5
1 2  48 1.913 1557.9
1 2  49 1.962 1593.2
1 2  50 2.011 1627.3
1 2  51 2.06 1662.6
1 2  52 2.109 1696.8
1 2  53 2.158 1731.8
1 2  54 2.207 1766
1 2  55 2.256 1800.4
1 2  56 2.305 1834.9
1 2  57 2.354 1868.8
1 2  58 2.403 1903.8
1 2  59 2.452 1937.6
1 2  60 2.501 1972.3
1 2  61 2.55 2006.1
1 2  62 2.599 2041
1 2  63 2.648 2074.8
1 2  64 2.697 2109.4
1 2  65 2.746 2143.3
1 2  66 2.795 2178
1 2  67 2.844 2211.8
1 2  68 2.893 2246.6
1 2  69 2.942 2280.3
1 2  70 2.991 2315
1 2  71 3.04 2348.7
1 2  72 3.089 2383.3
1 2  73 3.138 2417
1 2  74 3.187 2451.5
1 2  75 3.236 2485.1
1 2  76 3.285 2519.7
1 2  77 3.334 2553.2
1 2  78 3.383 2587.9
1 2  79 3.432 2621.5
1 2  80 3.481 2656
1 2  81 3.53 2689.6
1 2  82 3.579 2724.2
1 2  83 3.628 2757.8
1 2  84 3.677 2792.4
1 2  85 3.726 2825.8
1 2  86 3.775 2860.4
1 2  87 3.824 2894
1 2  88 3.873 2928.4
1 2  89 3.922 2961.8
1 2  90 3.971 2996.3
1 2  91 4.02 3029.7
1 2  92 4.069 3064.1
1 2  93 4.118 3097.6
1 2  94 4.167 3132.3
1 2  95 4.216 3165.6
1 2  96 4.265 3199.9
1 2  97 4.314 3233.6
1 2  98 4.363 3267.2
1 2  99 4.412 3301.5
1 2  100 4.461 3334.9
1 2  101 4.51 3369.1
1 2  102 4.559 3402.6
1 2  103 4.608 3436.9
1 2  104 4.657 3470.3
1 2  105 4.706 3504.8
1 2  106 4.755 3538.1
1 2  107 4.804 3572.3
1 2  108 4.853 3605.6
1 2  109 4.902 3640.1
1 3  1 0.01 90.354
1 3  2 0.019 97.724
1 3  3 0.028 104.789
1 3  4 0.037 111.802
1 3  5 0.046 119.157
1 3  6 0.055 126.481
1 3  7 0.064 133.753
1 3  8 0.073 140.083
1 3  9 0.082 147.369
1 3  10 0.091 154.898
1 3  11 0.1 162.4
1 3  12 0.149 202.5
1 3  13 0.198 243.7
1 3  14 0.247 283.9
1 3  15 0.296 325
1 3  16 0.345 365
1 3  17 0.394 405.2
1 3  18 0.443 446.2
1 3  19 0.492 486.1
1 3  20 0.541 527.1
1 3  21 0.59 567.1
1 3  22 0.639 607.1
1 3  23 0.688 648.1
1 3  24 0.737 688.1
1 3  25 0.786 729.1
1 3  26 0.835 769.1
1 3  27 0.884 808.8
1 3  28 0.933 849.4
1 3  29 0.982 888.9
1 3  30 1.031 929.2
1 3  31 1.08 968.1
1 3  32 1.129 1006.8
1 3  33 1.178 1046.1
1 3  34 1.227 1084
1 3  35 1.276 1122.5
1 3  36 1.325 1159.4
1 3  37 1.374 1197.2
1 3  38 1.423 1233.5
1 3  39 1.472 1269.6
1 3  40 1.521 1306.4
1 3  41 1.57 1341.9
1 3  42 1.619 1378.3
1 3  43 1.668 1413.5
1 3  44 1.717 1449.5
1 3  45 1.766 1484.2
1 3  46 1.815 1520
1 3  47 1.864 1554.6
1 3  48 1.913 1590.3
1 3  49 1.962 1624.7
1 3  50 2.011 1660
1 3  51 2.06 1694.4
1 3  52 2.109 1729.7
1 3  53 2.158 1763.9
1 3  54 2.207 1799.3
1 3  55 2.256 1833.4
1 3  56 2.305 1867.8
1 3  57 2.354 1902.6
1 3  58 2.403 1936.6
1 3  59 2.452 1971.5
1 3  60 2.501 2005.5
1 3  61 2.55 2040.5
1 3  62 2.599 2074.4
1 3  63 2.648 2109.3
1 3  64 2.697 2143.2
1 3  65 2.746 2178.1
1 3  66 2.795 2212.1
1 3  67 2.844 2246.9
1 3  68 2.893 2280.7
1 3  69 2.942 2315.6
1 3  70 2.991 2349.5
1 3  71 3.04 2384.3
1 3  72 3.089 2418
1 3  73 3.138 2452.8
1 3  74 3.187 2486.5
1 3  75 3.236 2521.2
1 3  76 3.285 2554.8
1 3  77 3.334 2589.6
1 3  78 3.383 2623.3
1 3  79 3.432 2658
1 3  80 3.481 2691.7
1 3  81 3.53 2726.3
1 3  82 3.579 2760.2
1 3  83 3.628 2794.9
1 3  84 3.677 2828.6
1 3  85 3.726 2863.2
1 3  86 3.775 2896.8
1 3  87 3.824 2931.4
1 3  88 3.873 2964.9
1 3  89 3.922 2999.6
1 3  90 3.971 3033.1
1 3  91 4.02 3067.3
1 3  92 4.069 3101.2
1 3  93 4.118 3134.7
1 3  94 4.167 3169.4
1 3  95 4.216 3202.9
1 3  96 4.265 3237.5
1 3  97 4.314 3271.1
1 3  98 4.363 3305.6
1 3  99 4.412 3339.2
1 3  100 4.461 3373.6
1 3  101 4.51 3407.1
1 3  102 4.559 3441.7
1 3  103 4.608 3475.1
1 3  104 4.657 3509.6
1 3  105 4.706 3543.1
1 3  106 4.755 3577.4
1 3  107 4.804 3610.8
1 3  108 4.853 3645.1
1 3  109 4.902 3678.6
2 0  1 0.01 58.785
2 0  2 0.019 66.183
2 0  3 0.028 72.666
2 0  4 0.037 80.058
2 0  5 0.046 87.678
2 0  6 0.055 95.125
2 0  7 0.064 102.613
2 0  8 0.073 110.347
2 0  9 0.082 118.015
2 0  10 0.091 125.593
2 0  11 0.1 133.3
2 0  12 0.149 175
2 0  13 0.198 216.6
2 0  14 0.247 259.4
2 0  15 0.296 301.1
2 0  16 0.345 342.8
2 0  17 0.394 385.4
2 0  18 0.443 427
2 0  19 0.492 468.5
2 0  20 0.541 511.1
2 0  21 0.59 552.5
2 0  22 0.639 595.1
2 0  23 0.688 636.7
2 0  24 0.737 678.2
2 0  25 0.786 720.7
2 0  26 0.835 762.2
2 0  27 0.884 803.5
2 0  28 0.933 845.7
2 0  29 0.982 886.8
2 0  30 1.031 928.5
2 0  31 1.08 968.9
2 0  32 1.129 1009
2 0  33 1.178 1049.8
2 0  34 1.227 1089.1
2 0  35 1.276 1129
2 0  36 1.325 1167.5
2 0  37 1.374 1205.6
2 0  38 1.423 1244.3
2 0  39 1.472 1281.7
2 0  40 1.521 1320
2 0  41 1.57 1356.9
2 0  42 1.619 1394.6
2 0  43 1.668 1431.1
2 0  44 1.717 1467.7
2 0  45 1.766 1504.7
2 0  46 1.815 1540.7
2 0  47 1.864 1577.8
2 0  48 1.913 1613.8
2 0  49 1.962 1650.7
2 0  50 2.011 1686.4
2 0  51 2.06 1723.1
2 0  52 2.109 1758.7
2 0  53 2.158 1795.2
2 0  54 2.207 1830.9
2 0  55 2.256 1867.3
2 0  56 2.305 1902.8
2 0  57 2.354 1938.3
2 0  58 2.403 1974.6
2 0  59 2.452 2009.9
2 0  60 2.501 2046.3
2 0  61 2.55 2081.6
2 0  62 2.599 2118.1
2 0  63 2.648 2153.3
2 0  64 2.697 2189.6
2 0  65 2.746 2224.9
2 0  66 2.795 2261.1
2 0  67 2.844 2296.3
2 0  68 2.893 2332.6
2 0  69 2.942 2367.8
2 0  70 2.991 2402.9
2 0  71 3.04 2439.1
2 0  72 3.089 2474.2
2 0  73 3.138 2510.4
2 0  74 3.187 2545.4
2 0  75 3.236 2581.6
2 0  76 3.285 2616.7
2 0  77 3.334 2652.8
2 0  78 3.383 2687.9
2 0  79 3.432 2724.1
2 0  80 3.481 2759.2
2 0  81 3.53 2795.3
2 0  82 3.579 2830.4
2 0  83 3.628 2866.5
2 0  84 3.677 2901.5
2 0  85 3.726 2936.4
2 0  86 3.775 2972.5
2 0  87 3.824 3007.5
2 0  88 3.873 3043.5
2 0  89 3.922 3078.5
