*Tele   CsI  Peak     Voltage     Channel
0 1  99 4.412 2407.7
0 1  100 4.461 2432.5
0 1  101 4.51 2457.4
0 1  102 4.559 2481.2
0 1  103 4.608 2506
0 1  104 4.657 2530.7
0 1  105 4.706 2554.6
0 1  106 4.755 2579.3
0 1  107 4.804 2603.2
0 1  108 4.853 2627.9
0 1  109 4.902 2652.9
0 2  1 0.01 76.961
0 2  2 0.019 81.886
0 2  3 0.028 86.689
0 2  4 0.037 91.623
0 2  5 0.046 96.656
0 2  6 0.055 101.69
0 2  7 0.064 106.907
0 2  8 0.073 111.949
0 2  9 0.082 117.083
0 2  10 0.091 122.34
0 2  11 0.1 127.3
0 2  12 0.149 155.1
0 2  13 0.198 184.2
0 2  14 0.247 212.3
0 2  15 0.296 241.4
0 2  16 0.345 269.4
0 2  17 0.394 298.4
0 2  18 0.443 327.4
0 2  19 0.492 355.4
0 2  20 0.541 384.3
0 2  21 0.59 412.2
0 2  22 0.639 441.1
0 2  23 0.688 468.9
0 2  24 0.737 497.7
0 2  25 0.786 526.6
0 2  26 0.835 554.5
0 2  27 0.884 583.2
0 2  28 0.933 610.9
0 2  29 0.982 639.5
0 2  30 1.031 667.4
0 2  31 1.08 695
0 2  32 1.129 722.9
0 2  33 1.178 749.6
0 2  34 1.227 777
0 2  35 1.276 803
0 2  36 1.325 829.8
0 2  37 1.374 856.3
0 2  38 1.423 881.6
0 2  39 1.472 907.6
0 2  40 1.521 933.6
0 2  41 1.57 958.2
0 2  42 1.619 983.9
0 2  43 1.668 1008.4
0 2  44 1.717 1033.7
0 2  45 1.766 1058.8
0 2  46 1.815 1083
0 2  47 1.864 1108.1
0 2  48 1.913 1133.2
0 2  49 1.962 1157.3
0 2  50 2.011 1182.1
0 2  51 2.06 1206
0 2  52 2.109 1230.8
0 2  53 2.158 1255.6
0 2  54 2.207 1279.5
0 2  55 2.256 1304.3
0 2  56 2.305 1329
0 2  57 2.354 1352.6
0 2  58 2.403 1377.2
0 2  59 2.452 1400.9
0 2  60 2.501 1425.5
0 2  61 2.55 1450.1
0 2  62 2.599 1473.7
0 2  63 2.648 1498.2
0 2  64 2.697 1522.8
0 2  65 2.746 1546.3
0 2  66 2.795 1570.8
0 2  67 2.844 1595.4
0 2  68 2.893 1618.9
0 2  69 2.942 1643.6
0 2  70 2.991 1667.6
0 2  71 3.04 1691.5
0 2  72 3.089 1715.9
0 2  73 3.138 1739.5
0 2  74 3.187 1763.9
0 2  75 3.236 1788.4
0 2  76 3.285 1811.8
0 2  77 3.334 1836.1
0 2  78 3.383 1860.6
0 2  79 3.432 1884.1
0 2  80 3.481 1908.4
0 2  81 3.53 1932.8
0 2  82 3.579 1956.1
0 2  83 3.628 1980.5
0 2  84 3.677 2003.9
0 2  85 3.726 2028.2
0 2  86 3.775 2052.6
0 2  87 3.824 2076
0 2  88 3.873 2100.3
0 2  89 3.922 2124.7
0 2  90 3.971 2147.9
0 2  91 4.02 2172.3
0 2  92 4.069 2196.7
0 2  93 4.118 2220
0 2  94 4.167 2244.3
0 2  95 4.216 2267.8
0 2  96 4.265 2291.8
0 2  97 4.314 2316.2
0 2  98 4.363 2339.4
0 2  99 4.412 2363.7
0 2  100 4.461 2387.9
0 2  101 4.51 2411.2
0 2  102 4.559 2435.3
0 2  103 4.608 2459.5
0 2  104 4.657 2482.7
0 2  105 4.706 2507
0 2  106 4.755 2531.1
0 2  107 4.804 2554.4
0 2  108 4.853 2578.4
0 2  109 4.902 2601.7
0 3  1 0.01 30.304
0 3  2 0.019 35.588
0 3  3 0.028 40.845
0 3  4 0.037 46.058
0 3  5 0.046 51.335
0 3  6 0.055 56.516
0 3  7 0.064 61.764
0 3  8 0.073 66.769
0 3  9 0.082 70.807
0 3  10 0.091 75.885
0 3  11 0.149 108.5
0 3  12 0.198 135.4
0 3  13 0.247 164
0 3  14 0.296 192.7
0 3  15 0.345 220.3
0 3  16 0.394 248.9
0 3  17 0.443 276.5
0 3  18 0.492 305.2
0 3  19 0.541 333.8
0 3  20 0.59 361.2
0 3  21 0.639 389.8
0 3  22 0.688 417.2
0 3  23 0.737 445.6
0 3  24 0.786 473.1
0 3  25 0.835 501.6
0 3  26 0.884 530.1
0 3  27 0.933 557.3
0 3  28 0.982 585.5
0 3  29 1.031 612.5
0 3  30 1.08 640.3
0 3  31 1.129 667.5
0 3  32 1.178 694.2
0 3  33 1.227 721.3
0 3  34 1.276 747
0 3  35 1.325 773.5
0 3  36 1.374 799.8
0 3  37 1.423 824.7
0 3  38 1.472 850.5
0 3  39 1.521 875.1
0 3  40 1.57 900.5
0 3  41 1.619 925.7
0 3  42 1.668 949.9
0 3  43 1.717 974.9
0 3  44 1.766 999.9
0 3  45 1.815 1023.7
0 3  46 1.864 1048.5
0 3  47 1.913 1072.2
0 3  48 1.962 1097.1
0 3  49 2.011 1121.6
0 3  50 2.06 1145.3
0 3  51 2.109 1169.7
0 3  52 2.158 1194.3
0 3  53 2.207 1217.8
0 3  54 2.256 1242.3
0 3  55 2.305 1266.8
0 3  56 2.354 1290.1
0 3  57 2.403 1314.5
0 3  58 2.452 1337.9
0 3  59 2.501 1362.3
0 3  60 2.55 1386.5
0 3  61 2.599 1409.8
0 3  62 2.648 1434.1
0 3  63 2.697 1458.4
0 3  64 2.746 1481.6
0 3  65 2.795 1505.8
0 3  66 2.844 1530.1
0 3  67 2.893 1553.3
0 3  68 2.942 1577.7
0 3  69 2.991 1600.9
0 3  70 3.04 1624.9
0 3  71 3.089 1649.2
0 3  72 3.138 1672.4
0 3  73 3.187 1696.6
0 3  74 3.236 1720.8
0 3  75 3.285 1743.9
0 3  76 3.334 1768
0 3  77 3.383 1792.1
0 3  78 3.432 1815.3
0 3  79 3.481 1839.4
0 3  80 3.53 1863.5
0 3  81 3.579 1886.5
0 3  82 3.628 1910.6
0 3  83 3.677 1933.8
0 3  84 3.726 1957.7
0 3  85 3.775 1981.7
0 3  86 3.824 2004.7
0 3  87 3.873 2028.7
0 3  88 3.922 2052.8
0 3  89 3.971 2075.8
0 3  90 4.02 2099.8
0 3  91 4.069 2123.9
0 3  92 4.118 2146.9
0 3  93 4.167 2170.9
0 3  94 4.216 2194.9
0 3  95 4.265 2217.9
0 3  96 4.314 2241.9
0 3  97 4.363 2265.9
0 3  98 4.412 2288.8
0 3  99 4.461 2312.7
0 3  100 4.51 2335.7
0 3  101 4.559 2359.6
0 3  102 4.608 2383.5
0 3  103 4.657 2406.3
0 3  104 4.706 2430.3
0 3  105 4.755 2454
0 3  106 4.804 2476.9
0 3  107 4.853 2500.8
0 3  108 4.902 2524.7
1 0  1 0.028 99.163
1 0  2 0.037 104.29
1 0  3 0.046 109.363
1 0  4 0.055 114.568
1 0  5 0.064 119.87
1 0  6 0.073 125.12
1 0  7 0.082 130.417
1 0  8 0.091 134.655
1 0  9 0.1 140
1 0  10 0.149 169.8
1 0  11 0.198 200
1 0  12 0.247 229.1
1 0  13 0.296 259.3
1 0  14 0.345 288.2
1 0  15 0.394 318.3
1 0  16 0.443 347.3
1 0  17 0.492 377.2
1 0  18 0.541 406.1
1 0  19 0.59 436
1 0  20 0.639 465.9
1 0  21 0.688 494.6
1 0  22 0.737 524.5
1 0  23 0.786 553.4
1 0  24 0.835 583.2
1 0  25 0.884 612
1 0  26 0.933 641.6
1 0  27 0.982 670.2
1 0  28 1.031 699.5
1 0  29 1.08 728.6
1 0  30 1.129 756.5
1 0  31 1.178 785
1 0  32 1.227 812.4
1 0  33 1.276 840.5
1 0  34 1.325 867.5
1 0  35 1.374 894.5
1 0  36 1.423 921.7
1 0  37 1.472 947.6
1 0  38 1.521 974.6
1 0  39 1.57 1000.5
1 0  40 1.619 1026.6
1 0  41 1.668 1053
1 0  42 1.717 1078.1
1 0  43 1.766 1104.1
1 0  44 1.815 1130.3
1 0  45 1.864 1155.2
1 0  46 1.913 1181.2
1 0  47 1.962 1206.2
1 0  48 2.011 1231.9
1 0  49 2.06 1257.6
1 0  50 2.109 1282.3
1 0  51 2.158 1308
1 0  52 2.207 1333.6
1 0  53 2.256 1358.4
1 0  54 2.305 1383.9
1 0  55 2.354 1408.7
1 0  56 2.403 1434.1
1 0  57 2.452 1459.6
1 0  58 2.501 1484.2
1 0  59 2.55 1509.6
1 0  60 2.599 1534.6
1 0  61 2.648 1559.6
1 0  62 2.697 1584.9
1 0  63 2.746 1609.4
1 0  64 2.795 1634.8
1 0  65 2.844 1660.3
1 0  66 2.893 1684.7
1 0  67 2.942 1710.2
1 0  68 2.991 1734.8
1 0  69 3.04 1759.9
1 0  70 3.089 1785.3
1 0  71 3.138 1809.6
1 0  72 3.187 1834.9
1 0  73 3.236 1860.3
1 0  74 3.285 1884.6
1 0  75 3.334 1909.9
1 0  76 3.383 1934.6
1 0  77 3.432 1959.5
1 0  78 3.481 1984.7
1 0  79 3.53 2009.1
1 0  80 3.579 2034.3
1 0  81 3.628 2059.7
1 0  82 3.677 2083.8
1 0  83 3.726 2109.1
1 0  84 3.775 2133.7
1 0  85 3.824 2158.7
1 0  86 3.873 2183.8
1 0  87 3.922 2208
1 0  88 3.971 2233.4
1 0  89 4.02 2258.5
1 0  90 4.069 2282.8
1 0  91 4.118 2308.1
1 0  92 4.167 2332.7
1 0  93 4.216 2357.3
1 0  94 4.265 2382.5
1 0  95 4.314 2406.6
1 0  96 4.363 2431.7
1 0  97 4.412 2456.9
1 0  98 4.461 2480.9
1 0  99 4.51 2506.2
1 0  100 4.559 2531.2
1 0  101 4.608 2555.3
1 0  102 4.657 2580.2
1 0  103 4.706 2604.4
1 0  104 4.755 2629.5
1 0  105 4.804 2654.6
1 0  106 4.853 2678.7
1 0  107 4.902 2703.8
1 1  1 0.01 74.892
1 1  2 0.019 80.401
1 1  3 0.028 85.615
1 1  4 0.037 90.9
1 1  5 0.046 96.255
1 1  6 0.055 101.771
1 1  7 0.064 107.209
1 1  8 0.073 112.614
1 1  9 0.082 118.022
1 1  10 0.091 123.571
1 1  11 0.1 128.8
1 1  12 0.149 158.3
1 1  13 0.198 189.1
1 1  14 0.247 219
1 1  15 0.296 249.9
1 1  16 0.345 279.6
1 1  17 0.394 310.3
1 1  18 0.443 340.1
1 1  19 0.492 370.9
1 1  20 0.541 400.8
1 1  21 0.59 431.3
1 1  22 0.639 462
1 1  23 0.688 491.6
1 1  24 0.737 522.3
1 1  25 0.786 551.9
1 1  26 0.835 582.5
1 1  27 0.884 612.1
1 1  28 0.933 642.5
1 1  29 0.982 672
1 1  30 1.031 702.1
1 1  31 1.08 732.1
1 1  32 1.129 760.8
1 1  33 1.178 790.1
1 1  34 1.227 818.3
1 1  35 1.276 847
1 1  36 1.325 874.5
1 1  37 1.374 902.7
1 1  38 1.423 930.7
1 1  39 1.472 957.3
1 1  40 1.521 985
1 1  41 1.57 1011.2
1 1  42 1.619 1038.5
1 1  43 1.668 1065.6
1 1  44 1.717 1091.5
1 1  45 1.766 1118.4
1 1  46 1.815 1144.1
1 1  47 1.864 1170.9
1 1  48 1.913 1197.5
1 1  49 1.962 1223.3
1 1  50 2.011 1249.7
1 1  51 2.06 1275.2
1 1  52 2.109 1301.6
1 1  53 2.158 1328
1 1  54 2.207 1353.5
1 1  55 2.256 1379.8
1 1  56 2.305 1405.1
1 1  57 2.354 1431.3
1 1  58 2.403 1457.5
1 1  59 2.452 1482.7
1 1  60 2.501 1509
1 1  61 2.55 1534.5
1 1  62 2.599 1560.4
1 1  63 2.648 1586.5
1 1  64 2.697 1611.6
1 1  65 2.746 1637.7
1 1  66 2.795 1663.8
1 1  67 2.844 1689
1 1  68 2.893 1715
1 1  69 2.942 1740.3
1 1  70 2.991 1766.3
1 1  71 3.04 1792.3
1 1  72 3.089 1817.4
1 1  73 3.138 1843.4
1 1  74 3.187 1868.3
1 1  75 3.236 1894.4
1 1  76 3.285 1920.4
1 1  77 3.334 1945.3
1 1  78 3.383 1971.3
1 1  79 3.432 1997.3
1 1  80 3.481 2022.2
1 1  81 3.53 2048.2
1 1  82 3.579 2073.1
1 1  83 3.628 2099.1
1 1  84 3.677 2125
1 1  85 3.726 2150
1 1  86 3.775 2176
1 1  87 3.824 2201
1 1  88 3.873 2226.8
1 1  89 3.922 2252.7
1 1  90 3.971 2277.6
1 1  91 4.02 2303.5
1 1  92 4.069 2329.4
1 1  93 4.118 2354.2
1 1  94 4.167 2380.1
1 1  95 4.216 2405
1 1  96 4.265 2430.7
1 1  97 4.314 2456.6
1 1  98 4.363 2481.4
1 1  99 4.412 2507.2
1 1  100 4.461 2533
1 1  101 4.51 2557.9
1 1  102 4.559 2583.6
1 1  103 4.608 2608.3
1 1  104 4.657 2634.1
1 1  105 4.706 2659.9
1 1  106 4.755 2684.6
1 1  107 4.804 2710.4
1 1  108 4.853 2735.1
1 1  109 4.902 2761
1 2  1 0.01 62.879
1 2  2 0.019 67.488
1 2  3 0.028 71.876
1 2  4 0.037 76.897
1 2  5 0.046 81.88
1 2  6 0.055 86.987
1 2  7 0.064 92.172
1 2  8 0.073 97.271
1 2  9 0.082 102.333
1 2  10 0.091 107.444
1 2  11 0.1 112.3
1 2  12 0.149 139.6
1 2  13 0.198 168.2
1 2  14 0.247 197.2
1 2  15 0.296 225.2
1 2  16 0.345 254.1
1 2  17 0.394 282
1 2  18 0.443 311
1 2  19 0.492 338.8
1 2  20 0.541 367.6
1 2  21 0.59 396.4
1 2  22 0.639 424.2
1 2  23 0.688 452.9
1 2  24 0.737 480.6
1 2  25 0.786 509.4
1 2  26 0.835 537.1
1 2  27 0.884 565.7
1 2  28 0.933 594.3
1 2  29 0.982 621.8
1 2  30 1.031 650
1 2  31 1.08 677.1
1 2  32 1.129 705
1 2  33 1.178 732.5
1 2  34 1.227 758.8
1 2  35 1.276 785.7
1 2  36 1.325 811.3
1 2  37 1.374 837.7
1 2  38 1.423 864
1 2  39 1.472 888.9
1 2  40 1.521 914.8
1 2  41 1.57 939.4
1 2  42 1.619 964.8
1 2  43 1.668 990.2
1 2  44 1.717 1014.4
1 2  45 1.766 1039.6
1 2  46 1.815 1064.6
1 2  47 1.864 1088.6
1 2  48 1.913 1113.5
1 2  49 1.962 1137.6
1 2  50 2.011 1162.3
1 2  51 2.06 1187.2
1 2  52 2.109 1210.9
1 2  53 2.158 1235.7
1 2  54 2.207 1260.5
1 2  55 2.256 1284
1 2  56 2.305 1308.7
1 2  57 2.354 1333.3
1 2  58 2.403 1356.8
1 2  59 2.452 1381.4
1 2  60 2.501 1404.9
1 2  61 2.55 1429.4
1 2  62 2.599 1454
1 2  63 2.648 1477.3
1 2  64 2.697 1501.9
1 2  65 2.746 1526.3
1 2  66 2.795 1549.8
1 2  67 2.844 1574.1
1 2  68 2.893 1598.6
1 2  69 2.942 1622.2
1 2  70 2.991 1646.6
1 2  71 3.04 1669.9
1 2  72 3.089 1694.4
1 2  73 3.138 1718.7
1 2  74 3.187 1742.1
1 2  75 3.236 1766.5
1 2  76 3.285 1790.8
1 2  77 3.334 1814.1
1 2  78 3.383 1838.5
1 2  79 3.432 1862.9
1 2  80 3.481 1886.1
1 2  81 3.53 1910.4
1 2  82 3.579 1933.8
1 2  83 3.628 1958
1 2  84 3.677 1982.2
1 2  85 3.726 2005.6
1 2  86 3.775 2029.8
1 2  87 3.824 2054.1
1 2  88 3.873 2077.3
1 2  89 3.922 2101.6
1 2  90 3.971 2125.8
1 2  91 4.02 2149.1
1 2  92 4.069 2173.5
1 2  93 4.118 2197.7
1 2  94 4.167 2220.9
1 2  95 4.216 2245.1
1 2  96 4.265 2268.4
1 2  97 4.314 2292.6
1 2  98 4.363 2316.7
1 2  99 4.412 2339.9
1 2  100 4.461 2364.1
1 2  101 4.51 2388.3
1 2  102 4.559 2411.3
1 2  103 4.608 2435.5
1 2  104 4.657 2459.5
1 2  105 4.706 2482.7
1 2  106 4.755 2506.7
1 2  107 4.804 2530.9
1 2  108 4.853 2553.9
1 2  109 4.902 2578.2
1 3  1 0.01 87.907
1 3  2 0.019 93.195
1 3  3 0.028 98.071
1 3  4 0.037 103.142
1 3  5 0.046 108.205
1 3  6 0.055 113.299
1 3  7 0.064 118.588
1 3  8 0.073 123.794
1 3  9 0.082 129.044
1 3  10 0.091 134.205
1 3  11 0.1 138.3
1 3  12 0.149 167.6
1 3  13 0.198 197.1
1 3  14 0.247 225.8
1 3  15 0.296 255.4
1 3  16 0.345 283.9
1 3  17 0.394 313.5
1 3  18 0.443 342
1 3  19 0.492 371.6
1 3  20 0.541 400.5
1 3  21 0.59 429.5
1 3  22 0.639 459
1 3  23 0.688 487.4
1 3  24 0.737 516.8
1 3  25 0.786 545.2
1 3  26 0.835 574.6
1 3  27 0.884 602.9
1 3  28 0.933 632.2
1 3  29 0.982 661.3
1 3  30 1.031 689.2
1 3  31 1.08 718
1 3  32 1.129 745.5
1 3  33 1.178 773.7
1 3  34 1.227 800.8
1 3  35 1.276 828.2
1 3  36 1.325 855.6
1 3  37 1.374 881.6
1 3  38 1.423 908.5
1 3  39 1.472 934.4
1 3  40 1.521 960.4
1 3  41 1.57 986.7
1 3  42 1.619 1011.8
1 3  43 1.668 1037.8
1 3  44 1.717 1063.6
1 3  45 1.766 1088.3
1 3  46 1.815 1114
1 3  47 1.864 1138.6
1 3  48 1.913 1164.2
1 3  49 1.962 1189.8
1 3  50 2.011 1214.1
1 3  51 2.06 1239.6
1 3  52 2.109 1264.9
1 3  53 2.158 1289.2
1 3  54 2.207 1314.5
1 3  55 2.256 1338.8
1 3  56 2.305 1364
1 3  57 2.354 1389.2
1 3  58 2.403 1413.3
1 3  59 2.452 1438.4
1 3  60 2.501 1463.6
1 3  61 2.55 1487.6
1 3  62 2.599 1512.7
1 3  63 2.648 1536.7
1 3  64 2.697 1561.9
1 3  65 2.746 1586.8
1 3  66 2.795 1610.9
1 3  67 2.844 1635.8
1 3  68 2.893 1660.9
1 3  69 2.942 1685
1 3  70 2.991 1710
1 3  71 3.04 1733.9
1 3  72 3.089 1758.9
1 3  73 3.138 1783.9
1 3  74 3.187 1807.8
1 3  75 3.236 1832.8
1 3  76 3.285 1857.6
1 3  77 3.334 1881.5
1 3  78 3.383 1906.4
1 3  79 3.432 1931.3
1 3  80 3.481 1955.1
1 3  81 3.53 1980
1 3  82 3.579 2003.8
1 3  83 3.628 2028.7
1 3  84 3.677 2053.6
1 3  85 3.726 2077.5
1 3  86 3.775 2102.2
1 3  87 3.824 2127.1
1 3  88 3.873 2151
1 3  89 3.922 2175.8
1 3  90 3.971 2200.3
1 3  91 4.02 2224.4
1 3  92 4.069 2249.3
1 3  93 4.118 2273.1
1 3  94 4.167 2297.9
1 3  95 4.216 2322.7
1 3  96 4.265 2346.3
1 3  97 4.314 2371.2
1 3  98 4.363 2395.9
1 3  99 4.412 2419.6
1 3  100 4.461 2444.3
1 3  101 4.51 2467.9
1 3  102 4.559 2492.7
1 3  103 4.608 2517.3
1 3  104 4.657 2541
1 3  105 4.706 2565.8
1 3  106 4.755 2590.4
1 3  107 4.804 2614.1
1 3  108 4.853 2638.7
1 3  109 4.902 2663.5
2 0  1 0.01 55.911
2 0  2 0.019 60.998
2 0  3 0.028 66.231
2 0  4 0.037 70.448
2 0  5 0.046 75.789
2 0  6 0.055 81.107
2 0  7 0.064 86.493
2 0  8 0.073 91.788
2 0  9 0.082 97.028
2 0  10 0.091 102.404
2 0  11 0.1 107.5
2 0  12 0.149 136.1
2 0  13 0.198 166
2 0  14 0.247 196.2
2 0  15 0.296 225.2
2 0  16 0.345 255.3
2 0  17 0.394 284.4
2 0  18 0.443 314.5
2 0  19 0.492 343.4
2 0  20 0.541 373.4
2 0  21 0.59 402.4
2 0  22 0.639 432.3
2 0  23 0.688 462.2
2 0  24 0.737 491.1
2 0  25 0.786 521
2 0  26 0.835 549.9
2 0  27 0.884 579.7
2 0  28 0.933 608.4
2 0  29 0.982 638
2 0  30 1.031 667.2
2 0  31 1.08 695.6
2 0  32 1.129 724.6
2 0  33 1.178 752.2
2 0  34 1.227 780.7
2 0  35 1.276 807.6
2 0  36 1.325 835.4
2 0  37 1.374 862.9
2 0  38 1.423 889.2
2 0  39 1.472 916.2
2 0  40 1.521 942.1
2 0  41 1.57 968.8
2 0  42 1.619 995.3
2 0  43 1.668 1020.7
2 0  44 1.717 1047
2 0  45 1.766 1072.2
2 0  46 1.815 1098.3
2 0  47 1.864 1124.4
2 0  48 1.913 1149.3
2 0  49 1.962 1175.3
2 0  50 2.011 1200.6
2 0  51 2.06 1226.1
2 0  52 2.109 1251.7
2 0  53 2.158 1276.4
2 0  54 2.207 1302.3
2 0  55 2.256 1327.9
2 0  56 2.305 1352.6
2 0  57 2.354 1378.2
2 0  58 2.403 1402.7
2 0  59 2.452 1428.3
2 0  60 2.501 1453.9
2 0  61 2.55 1478.3
2 0  62 2.599 1504
2 0  63 2.648 1529.4
2 0  64 2.697 1553.9
2 0  65 2.746 1579.4
2 0  66 2.795 1603.9
2 0  67 2.844 1629.3
2 0  68 2.893 1654.8
2 0  69 2.942 1679.4
2 0  70 2.991 1704.8
2 0  71 3.04 1730.2
2 0  72 3.089 1754.7
2 0  73 3.138 1780.1
2 0  74 3.187 1804.4
2 0  75 3.236 1829.7
2 0  76 3.285 1855.2
2 0  77 3.334 1879.4
2 0  78 3.383 1904.9
2 0  79 3.432 1930.2
2 0  80 3.481 1954.5
2 0  81 3.53 1979.7
2 0  82 3.579 2004
2 0  83 3.628 2029.4
2 0  84 3.677 2054.7
2 0  85 3.726 2079.1
2 0  86 3.775 2104.3
2 0  87 3.824 2129.6
2 0  88 3.873 2153.9
2 0  89 3.922 2179.2
2 0  90 3.971 2203.5
2 0  91 4.02 2228.7
2 0  92 4.069 2254.1
2 0  93 4.118 2278.3
2 0  94 4.167 2303.5
2 0  95 4.216 2328.7
2 0  96 4.265 2352.9
