*     Z        A    	  tel  crystal    normalization 	gradient
         2         3         0           2          4.31419          133.205
         2         3         0           3          4.67826          134.116
         2         3         1           0          4.14342          132.556
         2         3         1           1          4.06878          134.671
         2         3         1           2          4.13805          133.095
         2         3         1           3          3.98226          138.621
         2         3         2           0          3.98676            136.3
         2         3         2           1          3.61298           146.68
         2         3         2           2          3.58609          132.717
         2         3         2           3          3.46672          138.087
         2         3         3           0          3.86365          133.608
         2         3         3           1          3.59621          131.227
         2         3         3           2          3.44615          190.668
         2         3         3           3          3.93634          132.735
         2         3         4           0          3.96093          143.013
         2         3         4           1          4.05521          141.292
         2         3         4           2          4.03758          129.172
         2         3         4           3           4.1704          133.255
         2         3         5           0          4.24637          134.572
         2         3         5           1          4.06965           115.75
         2         3         5           2          4.86135          108.824
         2         3         5           3          5.04647          78.0119
         2         3         6           0           4.3902          143.483
         2         3         6           1          4.52801          133.584
         2         3         6           2          4.41318          140.068
         2         3         6           3          4.47457          143.538
         2         3         7           0          4.28599          137.768
         2         3         7           1          3.78267          132.099
         2         3         7           2          4.00223          133.993
         2         3         7           3          3.89724          133.598
         2         3         8           0          4.48517          138.337
         2         3         8           1          4.19948          133.384
         2         3         8           2          3.83936          136.043
         2         3         8           3          4.01811           138.01
         2         3         9           0          3.98773          143.425
         2         3         9           1          3.70503          147.334
         2         3         9           2           4.2202          138.292
         2         3         9           3          4.22869          129.604
         2         3        10           0          3.60621          133.455
         2         3        10           1          3.77692          126.755
         2         3        10           2           3.3125           122.73
         2         3        10           3          3.39988          134.437
         2         3        11           0          4.30912          140.575
         2         3        11           1           4.4381          136.877
         2         3        11           2          3.91416          135.832
         2         3        11           3          3.88578          133.029
*         Z          A  telescope     CsI num  Intercept (MeV)   Slope (MeV/V)
         2         4         0           0          5.93114          137.186
         2         4         0           1          5.75334          136.941
         2         4         0           2          5.89331          131.772
         2         4         0           3           6.3822          132.081
         2         4         1           0          5.38776          131.657
         2         4         1           1          5.45034          133.407
         2         4         1           2          5.61743          131.565
         2         4         1           3          5.51962          137.101
         2         4         2           0          6.35909          133.361
         2         4         2           1          4.88994          145.011
         2         4         2           2          5.05426          130.913
         2         4         2           3          5.03075           136.33
         2         4         3           0          5.33501          131.955
         2         4         3           1          4.95758          130.172
         2         4         3           2          4.79313          188.618
         2         4         3           3          5.58528          130.675
         2         4         4           0          5.11989          141.966
         2         4         4           1          5.31659          140.039
         2         4         4           2          5.18272           127.98
         2         4         4           3          5.56331          131.881
         2         4         5           0           6.0741          132.513
         2         4         5           1          5.37934          114.704
         2         4         5           2          6.20211          108.112
         2         4         5           3           6.2125          78.0584
         2         4         6           0          6.38415          140.691
         2         4         6           1          5.98638          132.349
         2         4         6           2          5.77827          139.101
         2         4         6           3          5.82329          142.099
         2         4         7           0          5.46453          137.204
         2         4         7           1          4.94553          131.045
         2         4         7           2          5.33114          132.271
         2         4         7           3          5.23375          132.376
         2         4         8           0          5.66564          137.203
         2         4         8           1          5.25732          132.597
         2         4         8           2          5.09921          134.445
         2         4         8           3          5.12445          136.718
         2         4         9           0          5.42805          141.867
         2         4         9           1          5.18971          145.177
         2         4         9           2          5.44477          137.389
         2         4         9           3          5.33155          128.489
         2         4        10           0          5.10279          131.505
         2         4        10           1          4.98812          125.512
         2         4        10           2          4.67197          121.265
         2         4        10           3          5.24651          131.967
         2         4        11           0           5.4829          139.784
         2         4        11           1           5.9635           134.69
         2         4        11           2          3.76825          137.128
         2         4        11           3          5.33056           129.03
